seed,baseline_MAE,baseline_RMSE,baseline_median_AE,augmented_MAE,augmented_RMSE,augmented_median_AE,mult_mean,mult_min,mult_max,train_rows_aug
0,3.114136078219426,21.131884182131355,0.21508830126766304,3.109003299210906,20.727764175652922,0.21186849043745304,1.0886430806019427,0.4839421738555064,2.3897354024133977,578979
1,3.1280278727937203,21.325208498025507,0.21264256609868532,3.1313391374013335,21.037257425162025,0.21706010590035468,1.0580525868197108,0.4456282851690675,2.05645868563742,578979
2,3.0800506660835434,21.112053893111018,0.217134922878373,3.0768303740767444,20.755340056254443,0.21513579976661545,1.054475179488683,0.4867736494891883,2.4289541969352517,578979
